game_id,game_date,home_team_id,away_team_id,home_score,away_score,venue_id
718529,2023-04-18,147,108,2,5,3313
718524,2023-04-18,111,142,5,4,3
718522,2023-04-18,118,140,2,12,7
718527,2023-04-18,138,109,7,8,2889
718520,2023-04-18,117,141,2,4,2392
718521,2023-04-18,115,134,3,5,19
718523,2023-04-18,133,112,0,4,10
718519,2023-04-18,135,144,1,8,2680
718517,2023-04-18,136,158,5,6,680
718516,2023-04-18,119,121,5,0,22
718515,2023-04-19,113,139,0,8,2602
718513,2023-04-19,116,114,2,3,2394
718511,2023-04-19,146,137,2,5,4169
718512,2023-04-19,138,109,14,5,2889
718514,2023-04-19,118,140,3,12,7
718510,2023-04-19,145,143,2,5,4
718508,2023-04-19,119,121,3,5,22
718509,2023-04-19,115,134,3,14,19
718506,2023-04-19,133,112,2,12,10
718507,2023-04-19,135,144,1,0,2680
718502,2023-04-19,136,158,3,5,680
718518,2023-04-19,120,110,0,4,3309
718504,2023-04-19,147,108,3,2,3313
718505,2023-04-19,111,142,4,10,3
718501,2023-04-19,117,141,8,1,2392
718497,2023-04-20,111,142,11,5,3
718496,2023-04-20,147,108,9,3,3313
718500,2023-04-20,134,113,4,3,31
718498,2023-04-20,143,115,0,5,2681
718499,2023-04-20,112,119,2,6,17
718494,2023-04-20,109,135,5,7,15
718503,2023-04-20,137,121,4,9,2395
718491,2023-04-21,112,119,13,0,17
718492,2023-04-21,134,113,4,2,31
718486,2023-04-21,139,145,8,7,12
718495,2023-04-21,110,116,2,1,2
718493,2023-04-21,143,115,4,3,2681
718487,2023-04-21,147,141,1,6,3313
718489,2023-04-21,144,117,4,6,4705
718490,2023-04-21,140,133,4,5,5325
718482,2023-04-21,142,120,2,3,3312
718483,2023-04-21,158,111,3,5,32
718485,2023-04-21,108,118,2,0,1
718484,2023-04-21,109,135,9,0,15
718481,2023-04-21,136,138,5,2,680
718480,2023-04-21,137,121,0,7,2395
718476,2023-04-22,147,141,3,2,3313
718468,2023-04-22,142,120,4,10,3312
718479,2023-04-22,112,119,4,9,17
718475,2023-04-22,143,115,4,3,2681
718473,2023-04-22,114,146,1,6,5
718488,2023-04-22,114,146,2,3,5
718478,2023-04-22,137,121,7,4,2395
718477,2023-04-22,139,145,4,3,12
718474,2023-04-22,134,113,2,1,31
718472,2023-04-22,110,116,5,1,2
718469,2023-04-22,140,133,18,3,5325
718470,2023-04-22,158,111,5,4,32
718471,2023-04-22,144,117,3,6,4705
718467,2023-04-22,109,135,3,5,15
718466,2023-04-22,108,118,8,11,1
718464,2023-04-22,136,138,5,4,680
718458,2023-04-23,143,115,9,3,2681
718459,2023-04-23,110,116,2,1,2
718463,2023-04-23,134,113,2,0,31
718462,2023-04-23,144,117,2,5,4705
718465,2023-04-23,147,141,1,5,3313
718457,2023-04-23,139,145,4,1,12
718460,2023-04-23,114,146,7,4,5
718454,2023-04-23,142,120,3,1,3312
718461,2023-04-23,158,111,5,12,32
718451,2023-04-23,112,119,3,7,17
718453,2023-04-23,140,133,5,2,5325
718452,2023-04-23,108,118,4,3,1
718456,2023-04-23,109,135,5,7,15
718450,2023-04-23,136,138,3,7,680
718455,2023-04-23,137,121,5,4,2395
718448,2023-04-24,114,115,0,6,5
718447,2023-04-24,110,111,5,4,2
718449,2023-04-24,139,117,8,3,12
718445,2023-04-24,113,140,7,6,2602
718444,2023-04-24,141,145,5,2,14
718443,2023-04-24,144,146,11,0,4705
718442,2023-04-24,142,147,6,1,3312
718441,2023-04-24,158,116,2,4,32
718437,2023-04-24,108,133,10,11,1
718438,2023-04-24,109,118,5,4,15
718446,2023-04-24,137,138,4,0,2395
718440,2023-04-25,114,115,1,5,5
718435,2023-04-25,110,111,6,8,2
718432,2023-04-25,134,119,7,8,31
718436,2023-04-25,139,117,0,5,12
718434,2023-04-25,113,140,7,6,2602
718430,2023-04-25,143,136,3,5,2681
718433,2023-04-25,141,145,7,0,14
718431,2023-04-25,121,120,0,5,3289
718429,2023-04-25,144,146,7,4,4705
718426,2023-04-25,112,135,6,0,17
718427,2023-04-25,142,147,6,2,3312
718428,2023-04-25,158,116,3,4,32
718425,2023-04-25,108,133,5,3,1
718422,2023-04-25,109,118,4,5,15
718439,2023-04-25,137,138,5,4,2395
718424,2023-04-26,113,140,5,3,2602
718416,2023-04-26,110,111,6,2,2
718420,2023-04-26,141,145,8,0,14
718421,2023-04-26,114,115,4,1,5
718417,2023-04-26,142,147,6,12,3312
718419,2023-04-26,158,116,6,2,32
718418,2023-04-26,109,118,2,0,15
718413,2023-04-26,134,119,8,1,31
718414,2023-04-26,139,117,0,1,12
718415,2023-04-26,143,136,6,5,2681
718412,2023-04-26,121,120,1,4,3289
718411,2023-04-26,144,146,6,4,4705
718407,2023-04-26,112,135,3,5,17
718408,2023-04-26,108,133,11,3,1
718423,2023-04-26,137,138,7,3,2395
718410,2023-04-27,144,146,4,5,4705
718403,2023-04-27,134,119,6,2,31
718404,2023-04-27,143,136,1,0,2681
718406,2023-04-27,112,135,5,2,17
718409,2023-04-27,137,138,0,6,2395
718402,2023-04-27,108,133,8,7,1
718405,2023-04-27,116,110,4,7,2394
718398,2023-04-27,121,120,9,8,3289
718396,2023-04-27,145,139,5,14,4
718400,2023-04-27,142,118,7,1,3312
718397,2023-04-27,140,147,2,4,5325
718387,2023-04-28,142,118,8,6,3312
718391,2023-04-28,146,112,3,2,4169
718392,2023-04-28,141,136,3,2,14
718395,2023-04-28,111,114,2,5,3
718394,2023-04-28,121,144,0,4,3289
718393,2023-04-28,145,139,2,3,4
718388,2023-04-28,140,147,5,2,5325
718389,2023-04-28,117,143,1,3,2392
718386,2023-04-28,158,108,2,1,32
718390,2023-04-28,115,109,1,9,19
718380,2023-04-28,133,113,7,11,10
718382,2023-04-28,119,138,7,3,22
718381,2023-04-29,116,110,7,4,2394
718401,2023-04-29,116,110,4,6,2394
718383,2023-04-29,120,134,3,6,3309
718399,2023-04-29,120,134,1,16,3309
718378,2023-04-29,142,118,2,3,3312
718379,2023-04-29,141,136,1,0,14
718375,2023-04-29,146,112,7,6,4169
718377,2023-04-29,133,113,2,3,10
718385,2023-04-29,111,114,8,7,3
718372,2023-04-29,117,143,1,6,2392
718384,2023-04-29,135,137,16,11,5340
718374,2023-04-29,140,147,2,0,5325
718373,2023-04-29,145,139,3,12,4
718376,2023-04-29,158,108,7,5,32
718366,2023-04-29,115,109,4,11,19
718369,2023-04-29,119,138,1,0,22
718364,2023-04-30,146,112,4,3,4169
718370,2023-04-30,111,114,7,1,3
718367,2023-04-30,120,134,7,2,3309
718363,2023-04-30,141,136,8,10,14
718360,2023-04-30,116,110,3,5,2394
718362,2023-04-30,142,118,8,4,3312
718355,2023-04-30,145,139,12,9,4
718365,2023-04-30,158,108,0,3,32
718356,2023-04-30,140,147,15,2,5325
718358,2023-04-30,115,109,12,4,19
718368,2023-04-30,135,137,6,4,5340
718357,2023-04-30,133,113,5,4,10
718359,2023-04-30,119,138,6,3,22
718354,2023-04-30,117,143,4,3,2392
718352,2023-05-01,121,144,8,9,3289
718361,2023-05-01,121,144,5,3,3289
718349,2023-05-01,120,112,1,5,3309
718351,2023-05-01,147,114,2,3,3313
718353,2023-05-01,111,141,6,5,3
718350,2023-05-01,117,137,7,3,2392
718345,2023-05-01,135,113,8,3,2680
718343,2023-05-01,119,143,13,4,22
718347,2023-05-02,139,134,4,1,12
718346,2023-05-02,146,144,0,6,4169
718344,2023-05-02,120,112,4,1,3309
718339,2023-05-02,147,114,4,2,3313
718341,2023-05-02,111,141,7,6,3
718340,2023-05-02,145,142,3,2,4
718336,2023-05-02,118,110,7,11,7
718338,2023-05-02,138,108,1,5,2889
718342,2023-05-02,140,109,6,4,5325
718337,2023-05-02,117,137,0,2,2392
718334,2023-05-02,115,158,3,2,19
718335,2023-05-02,135,113,1,2,2680
718332,2023-05-02,133,136,1,2,10
718331,2023-05-02,119,143,13,1,22
718348,2023-05-03,116,121,6,5,2394
718329,2023-05-03,116,121,8,1,2394
718325,2023-05-03,140,109,7,12,5325
718326,2023-05-03,117,137,2,4,2392
718330,2023-05-03,135,113,7,1,2680
718327,2023-05-03,119,143,10,6,22
718328,2023-05-03,139,134,8,1,12
718321,2023-05-03,146,144,6,14,4169
718333,2023-05-03,120,112,2,1,3309
718324,2023-05-03,147,114,4,3,3313
718323,2023-05-03,111,141,8,3,3
718322,2023-05-03,145,142,6,4,4
718314,2023-05-03,118,110,6,0,7
718320,2023-05-03,138,108,4,6,2889
718315,2023-05-03,115,158,7,1,19
718319,2023-05-03,133,136,2,7,10
718317,2023-05-04,120,112,4,3,3309
718318,2023-05-04,116,121,2,0,2394
718309,2023-05-04,139,134,3,2,12
718311,2023-05-04,138,108,7,11,2889
718312,2023-05-04,118,110,10,13,7
718310,2023-05-04,145,142,3,7,4
718313,2023-05-04,115,158,9,6,19
718304,2023-05-04,133,136,3,5,10
718308,2023-05-04,146,144,3,6,4169
718316,2023-05-04,111,141,11,5,3
718303,2023-05-05,112,146,4,1,17
718307,2023-05-05,134,141,0,4,31
718305,2023-05-05,113,145,4,5,2602
718300,2023-05-05,139,147,5,4,12
718301,2023-05-05,143,111,3,5,2681
718302,2023-05-05,121,115,1,0,3289
718306,2023-05-05,114,142,0,2,5
718298,2023-05-05,144,110,4,9,4705
718299,2023-05-05,118,133,8,12,7
718292,2023-05-05,138,116,4,5,2889
718294,2023-05-05,108,140,5,4,1
718296,2023-05-05,109,120,3,1,15
718295,2023-05-05,135,119,5,2,2680
718297,2023-05-05,136,117,4,6,680
718293,2023-05-05,137,158,6,4,2395
718288,2023-05-06,138,116,5,6,2889
718289,2023-05-06,112,146,4,2,17
718290,2023-05-06,121,115,2,5,3289
718291,2023-05-06,139,147,2,3,12
718285,2023-05-06,114,142,4,3,5
718286,2023-05-06,134,141,2,8,31
718281,2023-05-06,113,145,5,3,2602
718280,2023-05-06,118,133,4,5,7
718284,2023-05-06,143,111,4,7,2681
718283,2023-05-06,144,110,5,4,4705
718287,2023-05-06,137,158,4,1,2395
718282,2023-05-06,109,120,8,7,15
718279,2023-05-06,135,119,1,2,2680
718275,2023-05-06,108,140,1,10,1
718274,2023-05-06,136,117,7,5,680
718277,2023-05-07,144,110,3,2,4705
718278,2023-05-07,134,141,1,10,31
718270,2023-05-07,143,111,6,1,2681
718276,2023-05-07,121,115,6,13,3289
718273,2023-05-07,114,142,2,0,5
718271,2023-05-07,139,147,8,7,12
718268,2023-05-07,118,133,5,1,7
718272,2023-05-07,138,116,12,6,2889
718269,2023-05-07,112,146,4,5,17
718267,2023-05-07,137,158,3,7,2395
718264,2023-05-07,108,140,8,16,1
718263,2023-05-07,109,120,8,9,15
718265,2023-05-07,136,117,3,1,680
718262,2023-05-07,113,145,4,17,2602
718266,2023-05-07,135,119,2,5,2680
718261,2023-05-08,114,116,2,6,5
718258,2023-05-08,134,115,2,0,31
718259,2023-05-08,110,139,0,3,2
718255,2023-05-08,147,133,7,2,3313
718256,2023-05-08,112,138,1,3,17
718253,2023-05-08,118,145,12,5,7
718257,2023-05-08,158,119,9,3,32
718254,2023-05-08,108,117,6,4,1
718251,2023-05-08,136,140,1,2,680
718249,2023-05-08,109,146,5,2,15
718260,2023-05-08,137,120,1,5,2395
718248,2023-05-09,114,116,2,0,5
718252,2023-05-09,134,115,1,10,31
718246,2023-05-09,110,139,4,2,2
718243,2023-05-09,113,121,7,6,2602
718244,2023-05-09,143,141,8,4,2681
718247,2023-05-09,147,133,10,5,3313
718245,2023-05-09,144,111,9,3,4705
718240,2023-05-09,112,138,4,6,17
718242,2023-05-09,142,135,1,6,3312
718238,2023-05-09,118,145,2,4,7
718241,2023-05-09,158,119,2,6,32
718237,2023-05-09,108,117,1,3,1
718239,2023-05-09,136,140,5,0,680
718236,2023-05-09,109,146,2,6,15
718250,2023-05-09,137,120,4,1,2395
718231,2023-05-10,134,115,3,4,31
718232,2023-05-10,147,133,11,3,3313
718234,2023-05-10,114,116,0,5,5
718228,2023-05-10,158,119,1,8,32
718229,2023-05-10,136,140,3,4,680
718226,2023-05-10,109,146,4,5,15
718230,2023-05-10,137,120,6,11,2395
718233,2023-05-10,143,141,2,1,2681
718235,2023-05-10,108,117,4,5,1
718227,2023-05-10,110,139,2,1,2
718225,2023-05-10,113,121,1,2,2602
718220,2023-05-10,144,111,2,5,4705
718221,2023-05-10,112,138,10,4,17
718224,2023-05-10,142,135,4,3,3312
718222,2023-05-10,118,145,9,1,7
718223,2023-05-11,113,121,5,0,2602
718216,2023-05-11,142,135,5,3,3312
718218,2023-05-11,118,145,4,3,7
718219,2023-05-11,147,139,2,8,3313
718215,2023-05-11,109,137,2,6,15
718217,2023-05-11,133,140,0,4,10
718208,2023-05-12,116,136,2,9,2394
718212,2023-05-12,146,113,4,7,4169
718214,2023-05-12,120,121,2,3,3309
718213,2023-05-12,110,134,6,3,2
718210,2023-05-12,147,139,6,5,3313
718206,2023-05-12,141,144,3,0,14
718205,2023-05-12,114,108,4,5,5
718211,2023-05-12,111,138,6,8,3
718209,2023-05-12,142,112,2,6,3312
718207,2023-05-12,145,117,1,5,4
718204,2023-05-12,158,118,5,1,32
718202,2023-05-12,115,143,3,6,19
718199,2023-05-12,109,137,7,5,15
718200,2023-05-12,133,140,9,7,10
718201,2023-05-12,119,135,4,2,22
718197,2023-05-13,147,139,9,8,3313
718194,2023-05-13,116,136,0,5,2394
718198,2023-05-13,146,113,5,6,4169
718195,2023-05-13,142,112,11,1,3312
718192,2023-05-13,141,144,5,2,14
718203,2023-05-13,120,121,3,2,3309
718190,2023-05-13,133,140,0,5,10
718196,2023-05-13,111,138,3,4,3
718191,2023-05-13,114,108,8,6,5
718193,2023-05-13,110,134,2,0,2
718183,2023-05-13,158,118,4,3,32
718185,2023-05-13,119,135,4,2,22
718189,2023-05-13,145,117,3,1,4
718184,2023-05-13,109,137,7,2,15
718188,2023-05-13,115,143,4,7,19
718182,2023-05-14,114,108,4,3,5
718179,2023-05-14,110,134,0,4,2
718180,2023-05-14,147,139,7,8,3313
718181,2023-05-14,141,144,6,5,14
718173,2023-05-14,116,136,5,3,2394
718178,2023-05-14,146,113,3,1,4169
718175,2023-05-14,142,112,16,3,3312
718176,2023-05-14,145,117,3,4,4
718177,2023-05-14,158,118,9,6,32
718174,2023-05-14,115,143,4,0,19
718172,2023-05-14,133,140,3,11,10
718168,2023-05-14,119,135,4,0,22
718169,2023-05-14,109,137,2,1,15
718186,2023-05-14,120,121,2,8,3309
718187,2023-05-14,111,138,1,9,3
718167,2023-05-15,120,121,10,3,3309
718171,2023-05-15,110,108,5,9,2
718164,2023-05-15,141,147,4,7,14
718163,2023-05-15,111,136,1,10,3
718166,2023-05-15,138,158,18,1,2889
718165,2023-05-15,140,144,0,12,5325
718158,2023-05-15,117,112,6,4,2392
718161,2023-05-15,115,113,9,8,19
718160,2023-05-15,133,109,2,5,10
718162,2023-05-15,135,118,4,0,2680
718170,2023-05-15,137,143,6,3,2395
718159,2023-05-15,119,142,9,8,22
718154,2023-05-16,110,108,7,3,2
718155,2023-05-16,116,134,4,0,2394
718153,2023-05-16,146,120,5,4,4169
718157,2023-05-16,141,147,3,6,14
718149,2023-05-16,111,136,9,4,3
718150,2023-05-16,121,139,5,8,3289
718151,2023-05-16,138,158,2,3,2889
718148,2023-05-16,140,144,7,4,5325
718152,2023-05-16,117,112,7,3,2392
718147,2023-05-16,145,114,8,3,4
718145,2023-05-16,115,113,1,3,19
718146,2023-05-16,133,109,9,8,10
718144,2023-05-16,135,118,4,5,2680
718156,2023-05-16,137,143,4,3,2395
718141,2023-05-16,119,142,1,5,22
718142,2023-05-17,116,134,0,8,2394
718138,2023-05-17,115,113,11,6,19
718136,2023-05-17,119,142,7,3,22
718139,2023-05-17,133,109,3,5,10
718143,2023-05-17,137,143,7,4,2395
718140,2023-05-17,135,118,3,4,2680
718137,2023-05-17,110,108,3,1,2
718132,2023-05-17,146,120,4,3,4169
718134,2023-05-17,141,147,3,0,14
718133,2023-05-17,111,136,12,3,3
718135,2023-05-17,121,139,8,7,3289
718131,2023-05-17,138,158,3,0,2889
718126,2023-05-17,140,144,5,6,5325
718127,2023-05-17,117,112,7,6,2392
718129,2023-05-17,145,114,7,2,4
718128,2023-05-18,110,108,5,6,2
718122,2023-05-18,121,139,3,2,3289
718130,2023-05-18,146,120,5,3,4169
718125,2023-05-18,145,114,1,3,4
718121,2023-05-18,141,147,2,4,14
718124,2023-05-18,138,119,16,8,2889
718118,2023-05-19,134,109,13,3,31
718120,2023-05-19,113,147,2,6,2602
718117,2023-05-19,139,158,1,0,12
718123,2023-05-19,120,116,6,8,3309
718116,2023-05-19,143,112,1,10,2681
718115,2023-05-19,141,110,2,6,14
718119,2023-05-19,121,114,10,9,3289
718110,2023-05-19,144,136,6,2,4705
718114,2023-05-19,140,115,7,2,5325
718112,2023-05-19,117,133,5,1,2392
718111,2023-05-19,145,118,2,0,4
718113,2023-05-19,138,119,0,5,2889
718106,2023-05-19,108,142,5,4,1
718107,2023-05-19,135,111,1,6,2680
718105,2023-05-19,137,146,4,3,2395
718104,2023-05-20,145,118,5,1,4
718102,2023-05-20,141,110,5,6,14
718108,2023-05-20,120,116,5,2,3309
718101,2023-05-20,134,109,3,4,31
718100,2023-05-20,140,115,11,5,5325
718097,2023-05-20,143,112,12,3,2681
718103,2023-05-20,137,146,0,1,2395
718098,2023-05-20,117,133,3,2,2392
718095,2023-05-20,113,147,4,7,2602
718093,2023-05-20,139,158,8,4,12
718109,2023-05-20,138,119,6,5,2889
718094,2023-05-20,144,136,3,7,4705
718096,2023-05-20,108,142,2,6,1
718092,2023-05-20,135,111,2,4,2680
718085,2023-05-21,113,147,1,4,2602
718089,2023-05-21,120,116,6,4,3309
718091,2023-05-21,134,109,3,8,31
718088,2023-05-21,143,112,2,1,2681
718090,2023-05-21,144,136,3,2,4705
718087,2023-05-21,141,110,3,8,14
718099,2023-05-21,121,114,5,4,3289
718082,2023-05-21,121,114,2,1,3289
718081,2023-05-21,139,158,4,6,12
718086,2023-05-21,117,133,2,0,2392
718084,2023-05-21,145,118,5,2,4
718083,2023-05-21,138,119,10,5,2889
718076,2023-05-21,140,115,13,3,5325
718078,2023-05-21,137,146,7,5,2395
718080,2023-05-21,108,142,4,2,1
718079,2023-05-21,135,111,7,0,2680
718072,2023-05-22,114,145,3,0,5
718075,2023-05-22,134,140,6,4,31
718071,2023-05-22,113,138,6,5,2602
718077,2023-05-22,139,141,6,4,12
718073,2023-05-22,143,109,3,6,2681
718074,2023-05-22,144,119,6,8,4705
718066,2023-05-22,118,116,5,8,7
718067,2023-05-22,142,137,1,4,3312
718068,2023-05-22,158,117,2,12,32
718069,2023-05-22,115,146,5,3,19
718070,2023-05-22,108,111,2,1,1
718062,2023-05-22,136,133,11,2,680
718063,2023-05-23,114,145,2,4,5
718065,2023-05-23,134,140,1,6,31
718059,2023-05-23,113,138,5,8,2602
718061,2023-05-23,139,141,1,20,12
718060,2023-05-23,143,109,3,4,2681
718064,2023-05-23,120,135,4,7,3309
718058,2023-05-23,147,110,6,5,3313
718057,2023-05-23,144,119,1,8,4705
718049,2023-05-23,118,116,4,1,7
718055,2023-05-23,112,121,7,2,17
718054,2023-05-23,142,137,3,4,3312
718056,2023-05-23,158,117,6,0,32
718051,2023-05-23,115,146,5,4,19
718053,2023-05-23,108,111,4,0,1
718050,2023-05-23,136,133,3,2,680
718045,2023-05-24,134,140,2,3,31
718043,2023-05-24,143,109,6,5,2681
718047,2023-05-24,142,137,7,1,3312
718048,2023-05-24,114,145,0,6,5
718046,2023-05-24,158,117,4,0,32
718041,2023-05-24,113,138,10,3,2602
718044,2023-05-24,139,141,7,3,12
718052,2023-05-24,120,135,5,3,3309
718040,2023-05-24,147,110,6,9,3313
718042,2023-05-24,144,119,4,3,4705
718039,2023-05-24,118,116,4,6,7
718038,2023-05-24,112,121,4,2,17
718036,2023-05-24,115,146,2,10,19
718034,2023-05-24,108,111,7,3,1
718037,2023-05-24,136,133,6,1,680
718030,2023-05-25,113,138,1,2,2602
718032,2023-05-25,139,141,6,3,12
718033,2023-05-25,115,146,7,6,19
718035,2023-05-25,120,135,6,8,3309
718031,2023-05-25,116,145,7,2,2394
718029,2023-05-25,147,110,1,3,3313
718026,2023-05-25,144,143,8,5,4705
718024,2023-05-25,112,121,1,10,17
718028,2023-05-25,158,137,0,5,32
718025,2023-05-25,136,133,3,2,680
718027,2023-05-26,112,113,0,9,17
718018,2023-05-26,139,119,9,3,12
718021,2023-05-26,116,145,3,12,2394
718020,2023-05-26,110,140,2,12,2
718023,2023-05-26,147,135,1,5,3313
718022,2023-05-26,114,138,4,3,5
718019,2023-05-26,144,143,4,6,4705
718014,2023-05-26,118,120,10,12,7
718013,2023-05-26,142,141,1,3,3312
718017,2023-05-26,158,137,1,15,32
718016,2023-05-26,115,121,2,5,19
718015,2023-05-26,108,146,2,6,1
718010,2023-05-26,109,111,2,7,15
718009,2023-05-26,133,117,2,5,10
718012,2023-05-26,136,134,6,11,680
718006,2023-05-27,147,135,3,2,3313
718005,2023-05-27,116,145,7,3,2394
718008,2023-05-27,142,141,9,7,3312
718001,2023-05-27,110,140,3,5,2
718003,2023-05-27,133,117,3,6,10
718000,2023-05-27,118,120,2,4,7
718004,2023-05-27,136,134,5,0,680
718002,2023-05-27,139,119,5,6,12
717997,2023-05-27,144,143,1,2,4705
717999,2023-05-27,158,137,1,3,32
717991,2023-05-27,109,111,1,2,15
718007,2023-05-27,112,113,5,8,17
717996,2023-05-27,114,138,1,2,5
718011,2023-05-27,115,121,10,7,19
717998,2023-05-27,108,146,5,8,1
717994,2023-05-28,139,119,11,10,12
717990,2023-05-28,110,140,3,2,2
717995,2023-05-28,147,135,10,7,3313
717993,2023-05-28,114,138,4,3,5
717989,2023-05-28,116,145,6,5,2394
717985,2023-05-28,118,120,3,2,7
717988,2023-05-28,142,141,0,3,3312
717986,2023-05-28,158,137,7,5,32
717987,2023-05-28,112,113,5,8,17
717982,2023-05-28,115,121,11,10,19
717980,2023-05-28,133,117,1,10,10
717984,2023-05-28,108,146,0,2,1
717981,2023-05-28,109,111,4,2,15
717983,2023-05-28,136,134,6,3,680
717992,2023-05-28,144,143,11,4,4705
717974,2023-05-29,110,114,0,5,2
717979,2023-05-29,116,140,0,5,2394
717975,2023-05-29,138,118,0,7,2889
717976,2023-05-29,112,139,1,0,17
717977,2023-05-29,109,115,7,5,15
717968,2023-05-29,117,142,5,7,2392
717978,2023-05-29,137,134,14,4,2395
717970,2023-05-29,133,144,7,2,10
717971,2023-05-29,145,108,4,6,4
717973,2023-05-29,119,120,6,1,22
717969,2023-05-29,136,147,4,10,680
717964,2023-05-30,116,140,6,10,2394
717963,2023-05-30,146,135,4,9,4169
717967,2023-05-30,110,114,8,5,2
717965,2023-05-30,141,158,7,2,14
717966,2023-05-30,111,113,8,9,3
717962,2023-05-30,121,143,2,0,3289
717960,2023-05-30,138,118,2,1,2889
717961,2023-05-30,112,139,2,1,17
717956,2023-05-30,117,142,5,1,2392
717959,2023-05-30,145,108,7,3,4
717955,2023-05-30,109,115,5,1,15
717958,2023-05-30,133,144,2,1,10
717952,2023-05-30,136,147,2,10,680
717972,2023-05-30,137,134,1,2,2395
717957,2023-05-30,119,120,9,3,22
717951,2023-05-31,116,140,3,2,2394
717943,2023-05-31,145,108,5,12,4
717950,2023-05-31,112,139,3,4,17
717946,2023-05-31,110,114,8,12,2
717949,2023-05-31,133,144,2,4,10
717953,2023-05-31,137,134,4,9,2395
717954,2023-05-31,119,120,6,10,22
717945,2023-05-31,146,135,2,1,4169
717947,2023-05-31,141,158,2,4,14
717948,2023-05-31,111,113,4,5,3
717944,2023-05-31,121,143,4,1,3289
717938,2023-05-31,117,142,2,8,2392
717940,2023-05-31,109,115,6,0,15
717939,2023-05-31,136,147,1,0,680
717942,2023-06-01,141,158,3,1,14
717934,2023-06-01,121,143,4,2,3289
717941,2023-06-01,146,135,1,10,4169
717933,2023-06-01,109,115,5,4,15
717932,2023-06-01,111,113,8,2,3
717937,2023-06-01,142,114,7,6,3312
717936,2023-06-01,117,108,5,2,2392
717931,2023-06-02,113,158,4,5,2602
717927,2023-06-02,146,133,4,0,4169
717930,2023-06-02,134,138,7,5,31
717935,2023-06-02,120,143,8,7,3309
717929,2023-06-02,121,141,0,3,3289
717922,2023-06-02,140,136,2,0,5325
717926,2023-06-02,117,108,6,2,2392
717923,2023-06-02,118,115,2,7,7
717924,2023-06-02,142,114,1,0,3312
717925,2023-06-02,145,116,3,0,4
717921,2023-06-02,135,112,1,2,2680
717919,2023-06-02,109,144,3,2,15
717917,2023-06-02,119,147,8,4,22
717920,2023-06-02,137,110,2,3,2395
717918,2023-06-03,111,139,8,5,3
717885,2023-06-03,111,139,2,4,3
717915,2023-06-03,145,116,2,1,4
717907,2023-06-03,134,138,4,3,31
717912,2023-06-03,140,136,16,6,5325
717914,2023-06-03,120,143,2,4,3309
717908,2023-06-03,117,108,9,6,2392
717909,2023-06-03,118,115,4,6,7
717910,2023-06-03,121,141,1,2,3289
717911,2023-06-03,146,133,12,1,4169
717906,2023-06-03,113,158,8,10,2602
717913,2023-06-03,142,114,2,4,3312
717905,2023-06-03,119,147,3,6,22
717916,2023-06-03,137,110,4,0,2395
717903,2023-06-03,135,112,6,0,2680
717901,2023-06-03,109,144,2,5,15
717898,2023-06-04,134,138,2,1,31
717904,2023-06-04,111,139,2,6,3
717902,2023-06-04,120,143,3,11,3309
717900,2023-06-04,121,141,4,6,3289
717896,2023-06-04,146,133,7,5,4169
717897,2023-06-04,113,158,1,5,2602
717899,2023-06-04,117,108,1,2,2392
717893,2023-06-04,118,115,2,0,7
717895,2023-06-04,142,114,1,2,3312
717891,2023-06-04,145,116,6,2,4
717894,2023-06-04,140,136,12,3,5325
717890,2023-06-04,137,110,3,8,2395
717892,2023-06-04,109,144,5,8,15
717889,2023-06-04,135,112,1,7,2680
717888,2023-06-04,119,147,1,4,22
717928,2023-06-05,111,139,1,4,3
717886,2023-06-05,143,116,8,3,2681
717887,2023-06-05,146,118,9,6,4169
717884,2023-06-05,134,133,5,4,31
717878,2023-06-05,141,117,4,11,14
717883,2023-06-05,113,158,2,0,2602
717879,2023-06-05,140,138,4,3,5325
717880,2023-06-05,135,112,5,0,2680
717882,2023-06-06,139,142,7,0,12
717875,2023-06-06,143,116,1,0,2681
717876,2023-06-06,146,118,6,1,4169
717881,2023-06-06,120,109,5,10,3309
717874,2023-06-06,134,133,2,11,31
717877,2023-06-06,147,145,2,3,3313
717871,2023-06-06,141,117,5,1,14
717873,2023-06-06,114,111,4,5,5
717870,2023-06-06,113,119,9,8,2602
717872,2023-06-06,144,121,6,4,4705
717867,2023-06-06,158,110,4,3,32
717868,2023-06-06,140,138,6,4,5325
717869,2023-06-06,115,137,4,10,19
717861,2023-06-06,108,112,7,4,1
717864,2023-06-06,135,136,1,4,2680
717865,2023-06-07,134,133,5,9,31
717863,2023-06-07,135,136,10,3,2680
717860,2023-06-07,146,118,6,1,4169
717859,2023-06-07,139,142,2,1,12
717866,2023-06-07,120,109,2,6,3309
717856,2023-06-07,141,117,3,2,14
717858,2023-06-07,114,111,5,2,5
717853,2023-06-07,113,119,8,6,2602
717850,2023-06-07,144,121,7,5,4705
717851,2023-06-07,158,110,10,2,32
717854,2023-06-07,140,138,0,1,5325
717852,2023-06-07,115,137,4,5,19
717855,2023-06-07,108,112,6,2,1
717844,2023-06-08,113,119,0,6,2602
717845,2023-06-08,139,142,4,2,12
717849,2023-06-08,158,110,3,6,32
717846,2023-06-08,115,137,4,6,19
717848,2023-06-08,147,145,5,6,3313
717857,2023-06-08,147,145,3,0,3313
717862,2023-06-08,143,116,3,2,2681
717843,2023-06-08,141,117,3,2,14
